9115164	0.17	-0.06	-0.13	0.79	-1.53	-10.19	-15.97	19.52	10.95	28
9126380	0.14	-0.03	-0.14	0.85	-1.52	-10.26	-15.97	21.65	11.97	28
9137604	0.14	-0.03	-0.14	0.85	-1.52	-10.26	-15.97	21.65	11.97	28
9148832	0.11	-0.01	-0.14	0.92	-1.56	-10.21	-15.97	21.65	11.97	28
9160068	0.09	0.02	-0.15	0.96	-1.58	-10.18	-15.97	21.65	11.97	28
9171116	0.09	0.02	-0.15	0.96	-1.58	-10.18	-15.97	21.65	11.97	28
9182144	0.07	0.04	-0.14	0.96	-1.59	-10.13	-15.97	21.65	11.97	28
9193196	0.07	0.04	-0.14	0.96	-1.59	-10.13	-15.97	21.65	11.97	28
9204244	0.06	0.06	-0.13	0.91	-1.58	-10.14	-15.97	21.65	11.97	28
9215320	0.06	0.06	-0.13	0.91	-1.58	-10.14	-15.97	21.65	11.97	28
9226348	0.06	0.06	-0.12	0.94	-1.64	-9.97	-15.97	21.65	11.97	28
9237224	0.06	0.06	-0.12	0.94	-1.64	-9.97	-15.97	21.65	11.97	28
9248128	0.05	0.06	-0.10	0.97	-1.64	-9.96	-17.21	20.05	12.14	28
9258980	0.05	0.06	-0.10	0.97	-1.64	-9.96	-17.21	20.05	12.14	28
9269856	0.05	0.07	-0.09	1.08	-1.68	-9.86	-17.21	20.05	12.14	28
9280764	0.05	0.08	-0.08	1.16	-1.72	-9.82	-17.21	20.05	12.14	28
9291620	0.05	0.08	-0.08	1.16	-1.72	-9.82	-17.21	20.05	12.14	28
9302496	0.05	0.08	-0.07	1.22	-1.74	-9.79	-17.21	20.05	12.14	28
9313384	0.05	0.08	-0.07	1.22	-1.74	-9.79	-17.21	20.05	12.14	28
9324260	0.05	0.09	-0.06	1.25	-1.77	-9.78	-17.21	20.05	12.14	28
9335164	0.05	0.09	-0.06	1.25	-1.77	-9.78	-17.21	20.05	12.14	28
9346020	0.04	0.09	-0.05	1.25	-1.77	-9.76	-17.21	20.05	12.14	28
9356900	0.04	0.09	-0.05	1.25	-1.77	-9.76	-17.21	20.05	12.14	28
9367804	0.04	0.08	-0.04	1.30	-1.81	-9.78	-17.21	20.05	12.14	28
9378660	0.04	0.08	-0.04	1.30	-1.81	-9.78	-17.21	20.05	12.14	28
9389536	0.04	0.07	-0.03	1.32	-1.78	-9.83	-17.75	19.88	12.66	28
9400424	0.03	0.06	-0.02	1.35	-1.77	-9.84	-17.75	19.88	12.66	28
9411296	0.03	0.06	-0.02	1.35	-1.77	-9.84	-17.75	19.88	12.66	28
9422204	0.01	0.05	-0.00	1.41	-1.77	-9.79	-17.75	19.88	12.66	28
9433060	0.01	0.05	-0.00	1.41	-1.77	-9.79	-17.75	19.88	12.66	28
9443936	0.01	0.04	0.01	1.49	-1.80	-9.80	-17.75	19.88	12.66	28
9454656	0.01	0.04	0.01	1.49	-1.80	-9.80	-17.75	19.88	12.66	28
9465356	0.00	0.03	0.02	1.54	-1.80	-9.80	-17.75	19.88	12.66	28
9476068	0.00	0.03	0.02	1.54	-1.80	-9.80	-17.75	19.88	12.66	28
9486788	-0.00	0.03	0.03	1.54	-1.77	-9.74	-17.75	19.88	12.66	28
9497668	-0.00	0.03	0.03	1.54	-1.77	-9.74	-17.75	19.88	12.66	28
9508544	-0.01	0.03	0.04	1.52	-1.80	-9.75	-17.39	20.23	11.97	28
9519444	-0.02	0.02	0.05	1.56	-1.76	-9.74	-17.39	20.23	11.97	28
9530296	-0.02	0.02	0.05	1.56	-1.76	-9.74	-17.39	20.23	11.97	28
9541176	-0.03	0.01	0.05	1.58	-1.72	-9.80	-17.39	20.23	11.97	28
9552084	-0.03	0.01	0.05	1.58	-1.72	-9.80	-17.39	20.23	11.97	28
9562936	-0.04	0.00	0.06	1.58	-1.66	-9.84	-17.39	20.23	11.97	28
9573824	-0.04	0.00	0.06	1.58	-1.66	-9.84	-17.39	20.23	11.97	28
9584704	-0.05	-0.02	0.06	1.56	-1.68	-9.85	-17.39	20.23	11.97	28
9595744	-0.05	-0.02	0.06	1.56	-1.68	-9.85	-17.39	20.23	11.97	28
9606800	-0.05	-0.04	0.06	1.52	-1.70	-9.88	-17.39	20.23	11.97	28
9617856	-0.05	-0.04	0.06	1.52	-1.70	-9.88	-17.39	20.23	11.97	28
9628924	-0.03	-0.07	0.07	1.62	-1.70	-10.01	-18.99	20.76	10.77	28
9640144	-0.00	-0.09	0.07	1.86	-1.81	-10.14	-18.99	20.76	10.77	28
9651364	-0.00	-0.09	0.07	1.86	-1.81	-10.14	-18.99	20.76	10.77	28
9662564	0.02	-0.11	0.05	1.97	-1.83	-10.14	-18.99	20.76	10.77	28
9673608	0.02	-0.11	0.05	1.97	-1.83	-10.14	-18.99	20.76	10.77	28
9684656	0.03	-0.16	0.02	1.86	-1.87	-10.13	-18.99	20.76	10.77	28
9695712	0.03	-0.16	0.02	1.86	-1.87	-10.13	-18.99	20.76	10.77	28
9706784	0.05	-0.23	-0.01	1.89	-1.97	-10.02	-18.99	20.76	10.77	28
9718004	0.05	-0.23	-0.01	1.89	-1.97	-10.02	-18.99	20.76	10.77	28
9729228	0.09	-0.29	-0.06	2.11	-2.23	-9.86	-18.99	20.76	10.77	28
9740248	0.17	-0.32	-0.12	2.47	-2.33	-9.72	-17.57	20.05	10.77	28
9751300	0.17	-0.32	-0.12	2.47	-2.33	-9.72	-17.57	20.05	10.77	28
9762348	0.24	-0.31	-0.22	2.53	-2.24	-9.54	-17.57	20.05	10.77	28
9773428	0.24	-0.31	-0.22	2.53	-2.24	-9.54	-17.57	20.05	10.77	28
9784476	0.24	-0.27	-0.35	2.38	-2.30	-9.46	-17.57	20.05	10.77	28
9795500	0.24	-0.27	-0.35	2.38	-2.30	-9.46	-17.57	20.05	10.77	28
9806556	0.21	-0.25	-0.49	1.98	-2.45	-9.49	-17.57	20.05	10.77	28
9817600	0.21	-0.25	-0.49	1.98	-2.45	-9.49	-17.57	20.05	10.77	28
9828676	0.15	-0.28	-0.64	1.61	-2.45	-9.62	-17.57	20.05	10.77	28
9839704	0.06	-0.36	-0.79	1.21	-2.19	-9.69	-17.57	20.05	10.77	28
9850748	0.06	-0.36	-0.79	1.21	-2.19	-9.69	-17.57	20.05	10.77	28
9861804	-0.06	-0.46	-0.95	0.89	-2.16	-9.86	-15.79	20.05	12.83	28
9873020	-0.06	-0.46	-0.95	0.89	-2.16	-9.86	-15.79	20.05	12.83	28
9884244	-0.14	-0.56	-1.09	0.63	-2.00	-9.92	-15.79	20.05	12.83	28
9895464	-0.14	-0.56	-1.09	0.63	-2.00	-9.92	-15.79	20.05	12.83	28
9906688	-0.16	-0.62	-1.21	0.43	-1.74	-10.05	-15.79	20.05	12.83	28
9918072	-0.16	-0.62	-1.21	0.43	-1.74	-10.05	-15.79	20.05	12.83	28
9929464	-0.17	-0.63	-1.31	0.35	-1.59	-9.98	-15.79	20.05	12.83	28
9940680	-0.15	-0.59	-1.38	0.36	-1.38	-9.98	-15.79	20.05	12.83	28
9951908	-0.15	-0.59	-1.38	0.36	-1.38	-9.98	-15.79	20.05	12.83	28
9963120	-0.12	-0.48	-1.43	0.38	-1.16	-10.11	-15.79	20.05	12.83	28
9974512	-0.12	-0.48	-1.43	0.38	-1.16	-10.11	-15.79	20.05	12.83	28
9985900	-0.09	-0.33	-1.46	0.46	-1.11	-10.02	-15.79	20.05	12.83	28
9997320	-0.09	-0.33	-1.46	0.46	-1.11	-10.02	-15.79	20.05	12.83	28
10008708	-0.05	-0.15	-1.49	0.68	-1.17	-10.07	-12.96	17.92	13.17	28
10020264	-0.00	0.02	-1.51	0.66	-1.08	-10.07	-12.96	17.92	13.17	28
10031628	-0.00	0.02	-1.51	0.66	-1.08	-10.07	-12.96	17.92	13.17	28
10043020	0.06	0.15	-1.52	0.68	-1.09	-10.04	-12.96	17.92	13.17	28
10054240	0.06	0.15	-1.52	0.68	-1.09	-10.04	-12.96	17.92	13.17	28
10065464	0.17	0.24	-1.50	0.80	-1.23	-9.89	-12.96	17.92	13.17	28
10076540	0.17	0.24	-1.50	0.80	-1.23	-9.89	-12.96	17.92	13.17	28
10087592	0.31	0.31	-1.45	0.85	-1.27	-9.99	-12.96	17.92	13.17	28
10098612	0.31	0.31	-1.45	0.85	-1.27	-9.99	-12.96	17.92	13.17	28
10109664	0.43	0.35	-1.37	0.83	-1.28	-10.11	-12.96	17.92	13.17	28
10120884	0.51	0.36	-1.29	0.71	-1.49	-10.07	-11.18	14.37	14.20	28
10132108	0.51	0.36	-1.29	0.71	-1.49	-10.07	-11.18	14.37	14.20	28
10143324	0.58	0.32	-1.19	0.64	-1.68	-9.86	-11.18	14.37	14.20	28
10154400	0.58	0.32	-1.19	0.64	-1.68	-9.86	-11.18	14.37	14.20	28
10165448	0.60	0.27	-1.10	0.59	-1.87	-9.67	-11.18	14.37	14.20	28
10176468	0.60	0.27	-1.10	0.59	-1.87	-9.67	-11.18	14.37	14.20	28
10187524	0.56	0.22	-1.03	0.79	-2.03	-9.57	-11.18	14.37	14.20	28
10198572	0.56	0.22	-1.03	0.79	-2.03	-9.57	-11.18	14.37	14.20	28
10209648	0.51	0.20	-0.95	0.84	-2.15	-9.57	-11.18	14.37	14.20	28
10220700	0.45	0.20	-0.87	0.74	-2.23	-9.38	-11.18	14.37	14.20	28
10231724	0.45	0.20	-0.87	0.74	-2.23	-9.38	-11.18	14.37	14.20	28
10242772	0.42	0.21	-0.77	0.84	-2.28	-9.40	-10.47	15.44	14.20	28
10253824	0.42	0.21	-0.77	0.84	-2.28	-9.40	-10.47	15.44	14.20	28
10264900	0.40	0.22	-0.66	0.98	-2.39	-9.34	-10.47	15.44	14.20	28
10275928	0.40	0.22	-0.66	0.98	-2.39	-9.34	-10.47	15.44	14.20	28
10286972	0.39	0.24	-0.55	1.10	-2.56	-9.22	-10.47	15.44	14.20	28
10298024	0.39	0.24	-0.55	1.10	-2.56	-9.22	-10.47	15.44	14.20	28
10309072	0.36	0.25	-0.44	1.22	-2.61	-9.23	-10.47	15.44	14.20	28
10320152	0.31	0.26	-0.33	1.39	-2.60	-9.30	-10.47	15.44	14.20	28
10331200	0.31	0.26	-0.33	1.39	-2.60	-9.30	-10.47	15.44	14.20	28
10342224	0.24	0.26	-0.22	1.54	-2.57	-9.39	-10.47	15.44	14.20	28
10353272	0.24	0.26	-0.22	1.54	-2.57	-9.39	-10.47	15.44	14.20	28
10364328	0.19	0.25	-0.11	1.69	-2.58	-9.43	-10.29	17.04	13.68	28
10375400	0.19	0.25	-0.11	1.69	-2.58	-9.43	-10.29	17.04	13.68	28
10386420	0.16	0.22	0.00	1.78	-2.69	-9.48	-10.29	17.04	13.68	28
10397300	0.16	0.22	0.00	1.78	-2.69	-9.48	-10.29	17.04	13.68	28
10408208	0.14	0.20	0.11	1.98	-2.69	-9.55	-10.29	17.04	13.68	28
10419060	0.14	0.20	0.11	1.98	-2.69	-9.55	-10.29	17.04	13.68	28
10429940	0.13	0.18	0.21	2.16	-2.62	-9.68	-10.29	17.04	13.68	28
10440848	0.10	0.16	0.29	2.20	-2.68	-9.69	-10.29	17.04	13.68	28
10451704	0.10	0.16	0.29	2.20	-2.68	-9.69	-10.29	17.04	13.68	28
10462608	0.07	0.13	0.36	2.23	-2.76	-9.74	-10.29	17.04	13.68	28
10473460	0.07	0.13	0.36	2.23	-2.76	-9.74	-10.29	17.04	13.68	28
10484336	0.04	0.09	0.42	2.02	-2.86	-9.79	-12.25	16.86	13.51	28
10495244	0.04	0.09	0.42	2.02	-2.86	-9.79	-12.25	16.86	13.51	28
10506100	0.01	0.03	0.47	1.95	-2.88	-10.09	-12.25	16.86	13.51	28
10517156	0.01	0.03	0.47	1.95	-2.88	-10.09	-12.25	16.86	13.51	28
10528200	-0.04	-0.04	0.52	1.65	-2.83	-10.36	-12.25	16.86	13.51	28
10539588	-0.04	-0.04	0.52	1.65	-2.83	-10.36	-12.25	16.86	13.51	28
10550980	-0.11	-0.12	0.57	1.17	-2.65	-10.52	-12.25	16.86	13.51	28
10562376	-0.21	-0.22	0.64	0.76	-2.62	-10.47	-12.25	16.86	13.51	28
10573764	-0.21	-0.22	0.64	0.76	-2.62	-10.47	-12.25	16.86	13.51	28
10585156	-0.30	-0.30	0.72	0.61	-2.56	-10.31	-12.25	16.86	13.51	28
10596568	-0.30	-0.30	0.72	0.61	-2.56	-10.31	-12.25	16.86	13.51	28
10607960	-0.36	-0.32	0.81	0.66	-2.34	-10.19	-12.25	16.86	13.51	28
10619328	-0.36	-0.32	0.81	0.66	-2.34	-10.19	-12.25	16.86	13.51	28
10630712	-0.41	-0.26	0.91	0.75	-2.14	-10.19	-12.60	17.21	14.54	28
10642104	-0.46	-0.15	1.01	0.77	-2.06	-10.10	-12.60	17.21	14.54	28
10653492	-0.46	-0.15	1.01	0.77	-2.06	-10.10	-12.60	17.21	14.54	28
10664884	-0.53	-0.03	1.10	0.70	-1.81	-10.17	-12.60	17.21	14.54	28
10676300	-0.53	-0.03	1.10	0.70	-1.81	-10.17	-12.60	17.21	14.54	28
10687692	-0.61	0.05	1.17	0.74	-1.76	-10.05	-12.60	17.21	14.54	28
10698912	-0.61	0.05	1.17	0.74	-1.76	-10.05	-12.60	17.21	14.54	28
10710112	-0.67	0.10	1.24	0.85	-1.66	-9.92	-12.60	17.21	14.54	28
10721156	-0.70	0.12	1.29	1.05	-1.55	-9.78	-12.60	17.21	14.54	28
10732204	-0.70	0.12	1.29	1.05	-1.55	-9.78	-12.60	17.21	14.54	28
10743252	-0.66	0.13	1.33	1.25	-1.37	-9.86	-14.37	16.86	12.48	28
10754328	-0.66	0.13	1.33	1.25	-1.37	-9.86	-14.37	16.86	12.48	28
10765380	-0.60	0.13	1.37	1.20	-1.16	-9.85	-14.37	16.86	12.48	28
10776404	-0.60	0.13	1.37	1.20	-1.16	-9.85	-14.37	16.86	12.48	28
10787452	-0.54	0.11	1.39	1.10	-1.17	-9.72	-14.37	16.86	12.48	28
10798508	-0.54	0.11	1.39	1.10	-1.17	-9.72	-14.37	16.86	12.48	28
10809580	-0.47	0.08	1.40	0.94	-1.17	-9.58	-14.37	16.86	12.48	28
10820604	-0.39	0.04	1.41	0.79	-1.24	-9.46	-14.37	16.86	12.48	28
10831652	-0.39	0.04	1.41	0.79	-1.24	-9.46	-14.37	16.86	12.48	28
10842704	-0.29	0.01	1.42	0.93	-1.46	-9.39	-14.37	16.86	12.48	28
10853776	-0.29	0.01	1.42	0.93	-1.46	-9.39	-14.37	16.86	12.48	28
10864828	-0.17	0.02	1.42	0.95	-1.53	-9.40	-15.62	18.46	12.31	28
10875848	-0.17	0.02	1.42	0.95	-1.53	-9.40	-15.62	18.46	12.31	28
10886904	-0.08	0.04	1.41	0.68	-1.57	-9.29	-15.62	18.46	12.31	28
10897952	-0.08	0.04	1.41	0.68	-1.57	-9.29	-15.62	18.46	12.31	28
10909024	-0.06	0.01	1.39	0.33	-1.75	-9.13	-15.62	18.46	12.31	28
10920072	-0.06	0.01	1.39	0.33	-1.75	-9.13	-15.62	18.46	12.31	28
10931096	-0.06	-0.08	1.37	0.02	-2.13	-8.72	-15.62	18.46	12.31	28
10942320	-0.04	-0.20	1.36	-0.09	-2.47	-8.57	-15.62	18.46	12.31	28
10953708	-0.04	-0.20	1.36	-0.09	-2.47	-8.57	-15.62	18.46	12.31	28
10965124	0.02	-0.31	1.35	0.01	-2.73	-8.66	-15.62	18.46	12.31	28
10976148	0.02	-0.31	1.35	0.01	-2.73	-8.66	-15.62	18.46	12.31	28
10987200	0.10	-0.39	1.35	-0.07	-2.54	-8.79	-14.55	22.36	12.66	28
10998424	0.10	-0.39	1.35	-0.07	-2.54	-8.79	-14.55	22.36	12.66	28
11009644	0.16	-0.43	1.35	-0.15	-2.63	-8.77	-14.55	22.36	12.66	28
11020860	0.25	-0.41	1.36	0.11	-2.90	-8.67	-14.55	22.36	12.66	28
11031940	0.25	-0.41	1.36	0.11	-2.90	-8.67	-14.55	22.36	12.66	28
11042988	0.37	-0.32	1.38	0.42	-3.04	-8.93	-14.55	22.36	12.66	28
